"HealthTopic","Population","Indicator","Unit","Time","RegionCode","RegionName","NumValue","TxtValue"
"Dengue","All cases - Data quality","Completeness Age","%","2017","AT","Austria",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2017","BE","Belgium",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2017","CZ","Czech Republic",-,""
"Dengue","All cases - Data quality","Completeness Age","%","2017","DE","Germany",99.842519680,""
"Dengue","All cases - Data quality","Completeness Age","%","2017","EE","Estonia",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2017","EL","Greece",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2017","ES","Spain",98.437500000,""
"Dengue","All cases - Data quality","Completeness Age","%","2017","EU_EEA31","EU/EEA",99.753208000,""
"Dengue","All cases - Data quality","Completeness Age","%","2017","EU28","EU",99.748743000,""
"Dengue","All cases - Data quality","Completeness Age","%","2017","FI","Finland",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2017","FR","France",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2017","HR","Croatia",-,""
"Dengue","All cases - Data quality","Completeness Age","%","2017","HU","Hungary",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2017","IE","Ireland",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2017","IS","Iceland",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2017","IT","Italy",98.947368420,""
"Dengue","All cases - Data quality","Completeness Age","%","2017","LT","Lithuania",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2017","LU","Luxembourg",-,""
"Dengue","All cases - Data quality","Completeness Age","%","2017","LV","Latvia",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2017","MT","Malta",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2017","NL","Netherlands",-,""
"Dengue","All cases - Data quality","Completeness Age","%","2017","NO","Norway",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2017","PL","Poland",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2017","PT","Portugal",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2017","RO","Romania",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2017","SE","Sweden",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2017","SI","Slovenia",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2017","SK","Slovakia",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2017","UK","United Kingdom",99.784946230,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2008","AT","Austria",-,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2008","BE","Belgium",-,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2008","CZ","Czech Republic",-,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2008","DE","Germany",99.633699630,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2008","EE","Estonia",-,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2008","EL","Greece",-,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2008","ES","Spain",-,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2008","EU_EEA31","EU/EEA",92.127659000,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2008","EU28","EU",92.127659000,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2008","FI","Finland",0.000000000,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2008","FR","France",100.000000000,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2008","HU","Hungary",100.000000000,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2008","IE","Ireland",-,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2008","IT","Italy",100.000000000,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2008","LT","Lithuania",-,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2008","LU","Luxembourg",-,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2008","LV","Latvia",-,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2008","MT","Malta",-,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2008","PL","Poland",100.000000000,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2008","RO","Romania",100.000000000,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2008","SE","Sweden",100.000000000,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2008","SI","Slovenia",83.333333330,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2008","SK","Slovakia",-,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2008","UK","United Kingdom",100.000000000,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2009","AT","Austria",-,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2009","BE","Belgium",-,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2009","CZ","Czech Republic",-,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2009","DE","Germany",99.328859060,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2009","EE","Estonia",-,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2009","EL","Greece",-,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2009","ES","Spain",100.000000000,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2009","EU_EEA31","EU/EEA",92.925430000,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2009","EU28","EU",92.925430000,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2009","FI","Finland",0.000000000,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2009","FR","France",100.000000000,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2009","HU","Hungary",100.000000000,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2009","IE","Ireland",-,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2009","IS","Iceland",-,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2009","IT","Italy",100.000000000,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2009","LT","Lithuania",-,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2009","LU","Luxembourg",-,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2009","LV","Latvia",-,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2009","MT","Malta",-,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2009","PL","Poland",100.000000000,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2009","RO","Romania",-,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2009","SE","Sweden",100.000000000,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2009","SI","Slovenia",100.000000000,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2009","SK","Slovakia",-,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2009","UK","United Kingdom",100.000000000,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2010","AT","Austria",90.909090900,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2010","BE","Belgium",-,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2010","CZ","Czech Republic",-,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2010","DE","Germany",100.000000000,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2010","EE","Estonia",-,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2010","EL","Greece",-,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2010","ES","Spain",-,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2010","EU_EEA31","EU/EEA",96.316141000,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2010","EU28","EU",96.316141000,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2010","FI","Finland",0.000000000,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2010","FR","France",100.000000000,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2010","HU","Hungary",100.000000000,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2010","IE","Ireland",-,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2010","IS","Iceland",-,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2010","IT","Italy",100.000000000,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2010","LT","Lithuania",-,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2010","LU","Luxembourg",100.000000000,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2010","LV","Latvia",100.000000000,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2010","MT","Malta",100.000000000,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2010","PL","Poland",100.000000000,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2010","RO","Romania",-,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2010","SE","Sweden",100.000000000,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2010","SI","Slovenia",100.000000000,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2010","SK","Slovakia",-,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2010","UK","United Kingdom",42.857142850,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2011","AT","Austria",-,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2011","BE","Belgium",-,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2011","CZ","Czech Republic",-,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2011","DE","Germany",100.000000000,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2011","EE","Estonia",-,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2011","EL","Greece",-,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2011","ES","Spain",-,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2011","EU_EEA31","EU/EEA",91.212653000,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2011","EU28","EU",91.212653000,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2011","FI","Finland",0.000000000,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2011","FR","France",100.000000000,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2011","HU","Hungary",100.000000000,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2011","IE","Ireland",-,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2011","IS","Iceland",-,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2011","IT","Italy",100.000000000,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2011","LT","Lithuania",100.000000000,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2011","LU","Luxembourg",100.000000000,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2011","LV","Latvia",100.000000000,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2011","MT","Malta",-,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2011","PL","Poland",100.000000000,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2011","RO","Romania",100.000000000,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2011","SE","Sweden",96.116504850,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2011","SI","Slovenia",100.000000000,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2011","SK","Slovakia",-,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2011","UK","United Kingdom",92.307692300,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2012","AT","Austria",100.000000000,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2012","BE","Belgium",-,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2012","CZ","Czech Republic",-,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2012","DE","Germany",100.000000000,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2012","EE","Estonia",-,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2012","EL","Greece",-,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2012","ES","Spain",-,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2012","EU_EEA31","EU/EEA",91.806167000,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2012","EU28","EU",91.764705000,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2012","FI","Finland",1.111111110,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2012","FR","France",100.000000000,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2012","HR","Croatia",-,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2012","HU","Hungary",100.000000000,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2012","IE","Ireland",71.428571420,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2012","IS","Iceland",-,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2012","IT","Italy",100.000000000,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2012","LT","Lithuania",-,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2012","LU","Luxembourg",-,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2012","LV","Latvia",100.000000000,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2012","MT","Malta",-,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2012","NO","Norway",93.333333330,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2012","PL","Poland",100.000000000,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2012","RO","Romania",100.000000000,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2012","SE","Sweden",100.000000000,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2012","SI","Slovenia",100.000000000,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2012","SK","Slovakia",100.000000000,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2012","UK","United Kingdom",-,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2013","AT","Austria",70.786516850,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2013","BE","Belgium",100.000000000,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2013","CZ","Czech Republic",-,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2013","DE","Germany",99.429874570,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2013","EE","Estonia",-,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2013","EL","Greece",100.000000000,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2013","ES","Spain",-,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2013","EU_EEA31","EU/EEA",94.862604000,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2013","EU28","EU",95.028524000,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2013","FI","Finland",0.000000000,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2013","FR","France",100.000000000,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2013","HR","Croatia",-,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2013","HU","Hungary",100.000000000,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2013","IE","Ireland",26.666666660,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2013","IS","Iceland",-,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2013","IT","Italy",100.000000000,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2013","LT","Lithuania",100.000000000,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2013","LU","Luxembourg",-,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2013","LV","Latvia",100.000000000,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2013","MT","Malta",-,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2013","NO","Norway",87.719298240,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2013","PL","Poland",100.000000000,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2013","RO","Romania",100.000000000,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2013","SE","Sweden",100.000000000,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2013","SI","Slovenia",100.000000000,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2013","SK","Slovakia",100.000000000,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2013","UK","United Kingdom",100.000000000,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2014","AT","Austria",87.912087910,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2014","BE","Belgium",85.454545450,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2014","CZ","Czech Republic",-,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2014","DE","Germany",99.038461530,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2014","EE","Estonia",100.000000000,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2014","EL","Greece",100.000000000,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2014","ES","Spain",-,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2014","EU_EEA31","EU/EEA",95.479910000,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2014","EU28","EU",95.287958000,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2014","FI","Finland",0.000000000,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2014","FR","France",100.000000000,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2014","HR","Croatia",-,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2014","HU","Hungary",100.000000000,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2014","IE","Ireland",66.666666660,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2014","IS","Iceland",-,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2014","IT","Italy",100.000000000,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2014","LT","Lithuania",100.000000000,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2014","LU","Luxembourg",-,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2014","LV","Latvia",100.000000000,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2014","MT","Malta",-,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2014","NL","Netherlands",0.000000000,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2014","NO","Norway",100.000000000,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2014","PL","Poland",100.000000000,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2014","RO","Romania",100.000000000,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2014","SE","Sweden",100.000000000,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2014","SI","Slovenia",100.000000000,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2014","SK","Slovakia",-,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2014","UK","United Kingdom",100.000000000,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2015","AT","Austria",55.339805820,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2015","BE","Belgium",-,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2015","CZ","Czech Republic",-,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2015","DE","Germany",97.925311200,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2015","EE","Estonia",100.000000000,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2015","EL","Greece",100.000000000,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2015","ES","Spain",100.000000000,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2015","EU_EEA31","EU/EEA",93.482397000,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2015","EU28","EU",93.163672000,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2015","FI","Finland",0.000000000,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2015","FR","France",100.000000000,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2015","HU","Hungary",100.000000000,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2015","IE","Ireland",62.500000000,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2015","IS","Iceland",-,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2015","IT","Italy",100.000000000,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2015","LT","Lithuania",100.000000000,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2015","LU","Luxembourg",-,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2015","LV","Latvia",100.000000000,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2015","MT","Malta",100.000000000,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2015","NL","Netherlands",0.000000000,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2015","NO","Norway",100.000000000,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2015","PL","Poland",100.000000000,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2015","PT","Portugal",100.000000000,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2015","RO","Romania",100.000000000,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2015","SE","Sweden",100.000000000,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2015","SI","Slovenia",100.000000000,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2015","SK","Slovakia",100.000000000,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2015","UK","United Kingdom",99.763593380,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2016","AT","Austria",79.310344820,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2016","BE","Belgium",-,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2016","CZ","Czech Republic",-,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2016","DE","Germany",99.476987440,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2016","EE","Estonia",100.000000000,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2016","EL","Greece",100.000000000,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2016","ES","Spain",100.000000000,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2016","EU_EEA31","EU/EEA",96.229205000,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2016","EU28","EU",96.137826000,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2016","FI","Finland",0.000000000,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2016","FR","France",100.000000000,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2016","HR","Croatia",-,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2016","HU","Hungary",100.000000000,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2016","IE","Ireland",100.000000000,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2016","IS","Iceland",-,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2016","IT","Italy",100.000000000,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2016","LT","Lithuania",100.000000000,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2016","LU","Luxembourg",100.000000000,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2016","LV","Latvia",100.000000000,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2016","MT","Malta",100.000000000,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2016","NL","Netherlands",0.000000000,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2016","NO","Norway",100.000000000,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2016","PL","Poland",100.000000000,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2016","PT","Portugal",100.000000000,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2016","RO","Romania",100.000000000,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2016","SE","Sweden",100.000000000,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2016","SI","Slovenia",100.000000000,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2016","SK","Slovakia",100.000000000,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2016","UK","United Kingdom",99.786324780,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2017","AT","Austria",100.000000000,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2017","BE","Belgium",-,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2017","CZ","Czech Republic",-,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2017","DE","Germany",99.055118110,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2017","EE","Estonia",100.000000000,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2017","EL","Greece",100.000000000,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2017","ES","Spain",100.000000000,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2017","EU_EEA31","EU/EEA",98.409440000,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2017","EU28","EU",98.379508000,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2017","FI","Finland",0.000000000,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2017","FR","France",100.000000000,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2017","HR","Croatia",-,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2017","HU","Hungary",100.000000000,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2017","IE","Ireland",100.000000000,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2017","IS","Iceland",100.000000000,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2017","IT","Italy",100.000000000,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2017","LT","Lithuania",100.000000000,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2017","LU","Luxembourg",-,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2017","LV","Latvia",100.000000000,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2017","MT","Malta",100.000000000,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2017","NL","Netherlands",-,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2017","NO","Norway",100.000000000,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2017","PL","Poland",100.000000000,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2017","PT","Portugal",100.000000000,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2017","RO","Romania",100.000000000,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2017","SE","Sweden",100.000000000,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2017","SI","Slovenia",100.000000000,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2017","SK","Slovakia",100.000000000,""
"Dengue","All cases - Data quality","Completeness for travel association","%","2017","UK","United Kingdom",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2008","AT","Austria",-,""
"Dengue","All cases - Data quality","Completeness Gender","%","2008","BE","Belgium",0.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2008","CZ","Czech Republic",-,""
"Dengue","All cases - Data quality","Completeness Gender","%","2008","DE","Germany",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2008","EE","Estonia",-,""
"Dengue","All cases - Data quality","Completeness Gender","%","2008","EL","Greece",-,""
"Dengue","All cases - Data quality","Completeness Gender","%","2008","ES","Spain",-,""
"Dengue","All cases - Data quality","Completeness Gender","%","2008","EU_EEA31","EU/EEA",88.679245000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2008","EU28","EU",88.679245000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2008","FI","Finland",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2008","FR","France",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2008","HU","Hungary",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2008","IE","Ireland",-,""
"Dengue","All cases - Data quality","Completeness Gender","%","2008","IT","Italy",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2008","LT","Lithuania",-,""
"Dengue","All cases - Data quality","Completeness Gender","%","2008","LU","Luxembourg",-,""
"Dengue","All cases - Data quality","Completeness Gender","%","2008","LV","Latvia",-,""
"Dengue","All cases - Data quality","Completeness Gender","%","2008","MT","Malta",-,""
"Dengue","All cases - Data quality","Completeness Gender","%","2008","PL","Poland",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2008","RO","Romania",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2008","SE","Sweden",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2008","SI","Slovenia",100.000000000,""
"Dengue","All cases - Data quality","Completeness Gender","%","2008","SK","Slovakia",-,""
